restaurantName,address,city,postalCode,country,priceRange,cuisineType,description,facilitiesServices,creditCards,phoneNumber,website,region,lat,lon
Botero,via Giuseppe Verdi 7,Crema,26013,Italy,€€,"Italian,ModernCuisine","Close to the town centre and within walking distance of the Duomo, this restaurant is housed in a beautiful historic palazzo. The cuisine is delicious, with a menu featuring fish dishes (depending on market availability) and a few more traditional recipes such as sweet tortelli and the excellent nettle and angler fish gnudi. The friendly welcome and streamlined service explain the restaurant’s popularity at both lunch and dinner, so booking is recommended!","['Air conditioning', 'Interesting wine list', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0373 87911,https://www.ristorantebotero.it,Lombardy,45.3633237,9.6863792
"Da Flavio e Fabrizio ""Al Teatro""",via della Vittoria 75,Mirano,30035,Italy,€,"Seafood,Venetian","Choose the ground floor for a quick meal and the first floor for a special dinner in this restaurant near the cinema - theatre. In both cases, the menu focuses on traditional fish dishes from the Veneto, such as black and white tagliolini with squid, scampi and courgettes. The honey semifreddo with caramel is the perfect way to round off your meal.","['Air conditioning', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 041 440645,https://www.ristorantedaflavioefabrizio.it/,Veneto,45.4929145,12.108896
Da Odino,via Roma 87,Quarto d'Altino,30020,Italy,€€,"Seafood,Venetian","This restaurant has stood on this square for many years, having been built as a “casone” and previously used as a dance hall. Despite its large size, the atmosphere is pleasant and convivial, helped by the staff here who are friendly yet professional. Situated just a stone’s throw from the Park Hotel Junior, a modern hotel under the same ownership, the restaurant specialises in fish and seafood, although you’ll also find meat and vegetarian options on the menu.","['Air conditioning', 'Car park', 'Garden or park', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0422 825421,,Veneto,45.5803036,12.3706731
De Gustibus - Maurizio,viale delle Rimembranze 58/60,Palmi,89015,Italy,€€,"Seafood,MediterraneanCuisine","Simple, modern fish dishes full of flavour take centre stage at this family-run restaurant in the charming historic centre of Palmi. The raw fish dishes served here include a delicious carpaccio made with the catch of the day and seasoned with a delicate home-made vinaigrette and cherry tomatoes, while the “Intrusi” menu offers three or four meat options for non-fish eaters. Desserts are announced at your table and always include a delicious cannolo. The wine list features mainly Italian labels, as well as a choice of champagnes. An intimate and warmly recommended restaurant.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 0966 25069,https://degustibuspalmi.it/,Calabria,38.3587791,15.8491639
Il Centro,via Umberto I 5,Priocca,12040,Italy,€€€,"Piedmontese,ClassicCuisine","There’s a timeless feel to this restaurant, which is run by the Cordero family and serves some of the best Piedmontese cuisine in the region. Heading the team here are Elide in the kitchen and husband Enrico and talented son Giampiero front of house (the latter a real wine connoisseur who looks after the ever-expanding wine cellar), all of whom continue to maintain the high standards set by Giampiero’s grandparents when they opened this restaurant back in 1956. With skill and dedication, they serve traditional cuisine that is full of substance and flavour, which you could happily eat every day without ever getting bored, including the restaurant’s legendary peppers in a sweet and sour sauce, “agnolotti del plin” and finanziera stew, plus a few lighter fish and seafood dishes added in summer. Every year, after the restaurant re-opens in January and up to spring, the menu focuses on the legendary “fritto misto” made up of 12 courses of sweet and savoury dishes (booking a table for this is becoming more and more difficult!). Accommodation is available in the elegant Dimora Cordero just a stone’s throw from the restaurant.","['Air conditioning', 'Interesting wine list']","['Amex', 'Mastercard', 'Visa']",+39 0173 616112,https://www.ristoranteilcentro.com/,Piedmont,44.7907593,8.0622058
La Braseria,via Risorgimento 15,Osio Sotto,24046,Italy,€€,"MeatsandGrills,MediterraneanCuisine","This restaurant is a paradise for meat-eaters – its signature dishes are prime cuts of meat (mostly beef) from different breeds, which are displayed in the refrigerated cabinet at the entrance. There’s an extensive à la carte, with various appetiser options and a small choice of “primi”, but all the attention here is on the main course. The meat is either smoked and grilled over beech wood or roasted in the wood-fired oven – there’s something here for every taste! A cheese selection and delicious desserts complete the picture.","['Air conditioning', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 035 808692,https://www.la-braseria.com/,Lombardy,45.6164722,9.59166
La Credenza,via Cavour 22,San Maurizio Canavese,10077,Italy,€€€,Creative,"Three dining rooms with a modern atmosphere–one of which overlooking a small garden where in the summer there is room for just three tables, so book early if you want to eat outdoors, weather permitting–and a cuisine that starts from a Piedmont base to then wander off along more creative, sometimes even orientalizing paths. A remarkable wine cellar, approximately 1700 labels illustrated in two volumes in addition to which there is an extensive choice by the glass.","['Air conditioning', 'Interesting wine list', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 011 927 8014,https://credenzagroup.it/locali/ristorante-la-credenza/,Piedmont,45.2189815,7.6306847
La Gritta,Vicolo del Faro,Palau,7020,Italy,€€€,"Seafood,MediterraneanCuisine","Two of your senses will experience powerful marine sensations in this place. Your sight will be delighted with the enchanting view, especially from the terrace, and your taste will be tantalised by the imaginative, top - quality cuisine.","['Car park', 'Garden or park', 'Great view', 'Restaurant offering vegetarian menus', 'Terrace']","['Amex', 'Maestrocard', 'Mastercard', 'Visa']",+39 0789 708045,https://www.ristorantelagritta.it/,Sardinia,41.177741,9.3840277
La Preséf,via Lungo Adda 12,Mantello,23016,Italy,€€€€,Creative,"Overlooking an internal garden, this welcoming Valtellina-style Stube restaurant decorated in sweet-scented cembra pinewood is the perfect setting in which to enjoy local specialities and vegetables grown in the restaurant’s own garden. Zero-mile ingredients (the restaurant takes its name from the word for “manger” in local dialect and also boasts its own dairy) and visual experimentation are the distinctive features of the regional cuisine served here, with fish from the lake, game, DOP Bitto cheese and even local truffles all appearing on the menu. There are two tasting menus: a creative 7-course menu and a more traditional 4-course option. Comfortable, welcoming guestrooms and a modern spa complete the picture.","['Air conditioning', 'Car park', 'Garden or park', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0342 680846,https://www.lapresef.com/,Lombardy,46.1524555,9.4886211
Le Miniere,piazza Martiri 1944 4,Traversella,10080,Italy,€,"Piedmontese,TraditionalCuisine","This restaurant stands on the main square of a delightful village. It serves excellent cuisine that focuses on Piedmontese traditions, while at the same time being creative and reasonably priced. Don’t miss the superb brasato al barbaresco (braised meat in a wine sauce).","['Great view', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0125 794006,https://www.albergominiere.com/,Piedmont,45.5089979,7.7497482
Locanda Cacciatori,località Mistadello di Castione,Ponte dell'Olio,29028,Italy,€,"Emilian,HomeCooking","Opened in 1945 by the parents of the current owner in a charming setting surrounded by hills, this trattoria specialises in dishes from Piacenza, served in generous portions which are full of flavour and which introduce guests to the region’s simple yet excellent cuisine. To make sure you don’t get lost, set your satnav for Ponte dell'Olio, Viale San Bono and then drive for 2.5km.","['Air conditioning', 'Car park', 'Terrace']","['Dinersclub', 'Mastercard', 'Visa']",+39 0523 875105,https://www.locandacacciatori.com/,Emilia-Romagna,44.8678925,9.6428507
Osteria della Villetta,via Marconi 104,Palazzolo sull'Oglio,25036,Italy,€,"Lombardian,TraditionalCuisine","A bulwark of Brescian cuisine for over a century, this restaurant has Art Nouveau - style furnishings, a retro decor and an authentic family atmosphere. It serves delicious specialities such as lake fish, onion soup, tripe, meatballs and beef in olive oil.",['Terrace'],"['Amex', 'Mastercard', 'Visa']",+39 030 740 1899,https://www.osteriadellavilletta.it/,Lombardy,45.5990946,9.8851433
Stella d'Italia,piazza Carlo Alberto 25,Pastrengo,37010,Italy,€€,"ClassicCuisine,Countrycooking","Regional specialities, including snails and pike, in a historical establishment, once an inn now an elegant establishment under the management of Signor Umberto.","['Garden or park', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 045 717 0034,https://www.stelladitalia.it/,Veneto,45.4927196,10.7996733
Vecchio Porto,lungomare Cenide 55,Villa San Giovanni,89018,Italy,€,"Seafood,Contemporary","Although travellers may know Villa San Giovanni for its ferry port to Sicily, fans of gourmet cuisine are familiar with the port as the home of the “Vecchio Porto”, one of the best restaurants in the region and one which boasts spectacular views of the Straits of Messina from its second-floor terrace. The menu features classic dishes including fish cooked on the grill and more imaginative options such as the raw antipasti (snapper flavoured with sea-urchin sauce, lumpfish roe, onion and diced cucumber). The remarkable quality of the fish is a constant theme here.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 0965 700502,,Calabria,38.2179416,15.6382652
Antonello Colonna Labico,via di Valle Fredda 52,Labico,30,Italy,€€€€,ItalianContemporary,"Situated in a scenically impressive setting nestling in the Vallefredda countryside and housed in an original, avant-garde building, this sophisticated restaurant serves carefully balanced and elegant dishes that underline its proximity to Rome and its close connection with Lazio’s rural traditions. Here, nature and modernity go hand in hand: the restaurant is home to large, almost museum-like rooms adorned with works of art and surrounded by parkland. The dishes, on the other hand, are classic in style, in deliberate contrast to the striking, contemporary backdrop in which they are served, and are inspired by many of Italy’s different culinary traditions. We highly recommended booking a table on the lawn under the mature chestnut trees in summer.","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Restaurant offering vegetarian menus', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 06 951 0032,https://antonellocolonna.it/resort-spa/ristorante/,Lazio,41.7857263,12.886304
Balin Sestri Levante,viale Rimembranza 33,Sestri Levante,16039,Italy,€€€,"Contemporary,MediterraneanCuisine","An intimate restaurant on the seafront with a tiny dining room and small veranda, and a young, contemporary ambience. The Mediterranean-style cuisine is modern and creative with a focus on Ligurian ingredients to which the chef adds the occasional Asian twist, often in the sauces. Booking ahead is recommended given the limited number of tables here!",[],"['Amex', 'Mastercard', 'Visa']",+39 349 947 2695,https://balin.superbexperience.com/,Liguria,44.2698329,9.3931921
